1	0.71450362	1.28412952	0.90032667
2	0.71285398	1.26845017	0.893254285
3	0.71375478	1.28096475	0.898874865
4	0.77190127	1.09872564	0.86384432
5	0.77082917	1.09094314	0.863137063333
6	0.76964559	1.05910078	0.852343375
7	0.79567385	1.07718367	0.889765153333
8	0.79518392	1.06793913	0.884630165
9	0.7958182	1.06700987	0.884756368333
10	0.72947395	0.84836221	0.815818025
11	0.72993716	0.85053512	0.815121856667
12	0.72917899	0.85132894	0.81384206
13	0.81479327	0.93471968	0.873717045
14	0.81320241	0.93417046	0.87242366
15	0.81351669	0.93299263	0.872410505
16	0.81998928	0.98662993	0.881569623333
17	0.82682585	0.98962097	0.882829158333
18	0.82420604	0.97615967	0.879466361667
19	0.67998059	0.87657242	0.815931941667
20	0.67917349	0.8763426	0.81192953
21	0.56866388	0.86523706	0.753720321667
22	0.7887844	1.1661067	0.924422423333
23	0.78890661	1.17085272	0.924002266667
24	0.78948675	1.17474723	0.924668698333
25	0.93341717	1.18044669	1.04909975667
26	0.93355884	1.18001485	1.04908059333
27	0.93369583	1.17960196	1.04905822167
28	0.69152137	0.88806737	0.786633853333
29	0.68837387	0.88778303	0.786402613333
30	0.4945305	0.85168451	0.744159185
31	0.69520346	0.96351816	0.812785768333
32	0.6936961	0.96305502	0.812709331667
33	0.69230374	0.962601	0.81265654
34	0.77745229	1.02847486	0.884271166667
35	0.77764399	1.027947	0.884307403333
36	0.77784558	1.02742897	0.8843489
37	0.74556422	0.93433763	0.8274486
38	0.74587499	0.93425729	0.827623861667
39	0.7461889	0.93418044	0.827802581667
40	0.80879139	1.02512648	0.892012053333
41	0.95192465	1.05232657	0.992470281667
42	0.91209637	1.06675417	1.003859235
43	0.88070572	0.97131238	0.92175321
44	0.8537842	1.12060901	0.957005978333
45	0.8192352	0.91449718	0.862841075
46	0.81011971	1.04286816	0.919443228333
47	0.81919355	1.02201368	0.879361836667
48	0.80173289	0.94697731	0.862983475
49	0.82913521	0.95195616	0.888671351667
50	0.7790423	0.98121484	0.853002026667
51	0.76320181	0.90984867	0.831359068333
52	0.78636836	0.91868905	0.82701769
53	0.79015043	0.99075009	0.847476886667
54	0.75205452	1.01506882	0.871940091667
55	0.78969715	0.96744334	0.840763401667
56	0.74942079	0.86119893	0.78650132
57	0.76341492	1.02396025	0.860849845
58	0.78841802	0.86523978	0.825407211667
59	0.76307221	0.95780757	0.865629446667
60	0.74513998	0.98185479	0.864690776667
61	0.76491458	0.95003625	0.861594136667
62	0.72453542	0.92609773	0.83953016
63	0.7214267	0.925518	0.838979071667
64	0.71929177	0.92457048	0.839401525
65	0.78568883	1.16751766	0.921650205
66	0.78854671	1.15987197	0.924339403333
67	0.77825054	1.11937133	0.91042102
68	0.72754062	1.26028217	0.890506171667
69	0.73259219	1.26264568	0.892739833333
70	0.73620467	1.24979227	0.889384061667
71	0.74704366	1.16222572	0.922736886667
72	0.75191291	1.1427517	0.918786206667
73	0.75286722	1.13958842	0.918883136667
74	0.71209939	0.99108067	0.858110655
75	0.7139817	0.98988481	0.857532463333
76	0.71584637	0.98878475	0.857180131667
77	0.86292211	1.22768903	1.02552606667
78	0.86518224	1.22221972	1.02464755333
79	0.86625125	1.22104636	1.02465674333
80	0.77076308	0.87946616	0.83168094
82	0.95992389	1.09181417	1.022165965
83	0.74176202	0.84599543	0.800392571667
84	0.77728001	1.25505326	0.911445601667
85	0.77983503	1.09365877	0.937732315
86	0.84310117	1.22412586	0.958473031667
87	0.87933316	0.99842158	0.940646391667
88	0.86025792	1.07307218	0.962084438333
89	0.95136374	1.03644905	0.991570266667
90	0.88490375	1.10164872	0.983932606667
91	0.89311841	1.13291509	0.967192181667
92	0.87282732	1.07797249	0.958849823333
93	0.88548809	1.13150421	0.962498508333
94	0.87232473	1.11633813	0.970491136667
95	0.89248892	1.01922796	0.954076816667
96	0.87763362	1.02144558	0.949936325
97	0.88442104	0.99783089	0.935722083333
98	0.85826349	1.10617225	0.933042798333
99	0.8598648	0.96426454	0.90068239
100	0.86392119	1.0270495	0.937949173333
101	0.86000363	0.97825212	0.911529075
102	0.7525149	1.11357424	0.885111755
103	0.73986799	1.13319613	0.9368979
104	0.8542948	1.20383061	1.00065681333
105	0.85223161	1.4119798	1.017741365
106	0.69575975	1.06996792	0.797502648333
107	0.66572117	0.94794313	0.815633123333
108	0.717769	1.23834416	0.927387593333
109	0.75587519	1.14335815	0.869202841667
110	0.60941989	1.03789451	0.753030896667
111	0.66839473	0.96955306	0.748412436667
112	0.64989201	0.84492732	0.726069248333
113	0.71659097	0.85606706	0.759188525
114	0.4896439	0.73503788	0.603593516667
115	0.5654036	0.93465415	0.730987953333
116	0.57423883	0.92524104	0.739035526667
117	0.72490149	0.76490928	0.738490718333
118	0.4862914	0.73357835	0.582568438333
119	0.67810306	0.71452273	0.694974736667
120	0.6671955	0.72757042	0.694889671667
121	0.67538955	0.7221852	0.701405595
201	0.59231785	1.40666475	1.042042624
202	0.53567134	1.21461481	1.064993596
203	0.47174098	1.26654652	1.05699881
204	0.65206153	1.51381061	1.13587662
205	0.60612811	1.37240736	1.130438498
206	0.91239207	1.56372076	1.286567048
207	0.82631123	1.62153075	1.245506534
208	0.9598414	1.55991704	1.309152016
209	0.4237831	1.28625285	1.086602996
210	0.85538074	1.46214706	1.27993334
211	0.86715801	0.9360388	0.892832393333
212	0.84044693	1.15805249	0.940199463333
213	0.88600386	1.42908277	1.00346502333
214	0.91206223	1.07994893	0.960208816667
215	0.87147547	1.25526037	0.999133585
216	0.92734805	1.33965738	1.081529325
217	0.94782289	1.07624816	0.988731065
218	0.94702991	1.32019126	1.07109864667
219	0.98462032	1.24572013	1.118099985
220	0.96761693	1.23248966	1.05705877833
221	0.66907699	0.82479363	0.74671221
222	0.71420369	0.9309272	0.780772721667
223	0.73473008	1.11860474	0.90441058
224	0.73687622	1.05526292	0.86981315
