0	0	0	0.540110172088
0	25	1	0.421253902416
0	17	3	0.763337385857
0	13	4	0.719100405794
0	22	5	0.768443552619
0	12	6	0.606778515803
0	18	7	0.729653179168
0	7	8	0.442052129106
0	4	9	0.291454688947
0	3	10	0.769097589929
0	2	11	0.710043653528
0	20	13	0.892858734235
0	24	14	0.672074708296
0	14	15	0.930121815388
0	11	16	0.595770167931
0	28	17	1.01659861675
0	19	18	0.875629468996
0	26	19	0.579350056408
0	6	20	0.362573993278
0	27	21	0.716166718519
0	1	23	0.297165212013
0	8	26	0.887766395876
0	21	27	0.78394170811
0	5	28	0.418117461623
0	70	0	5.75608950202
0	55	3	5.52643935958
0	99	4	7.43416352756
0	96	5	5.37041838077
0	82	6	5.88319852113
0	93	7	5.59475864538
0	18	2	7.58341612287
0	18	2	7.58341612287
0	49	0	0.541016682913
0	7	1	0.444275081715
0	30	3	0.476167544793
0	15	4	0.510325464619
0	3	5	0.662948658068
0	13	6	0.271695906355
0	41	7	0.574610214633
0	32	8	0.414124074382
0	39	9	0.341348413979
0	49	10	0.446371007235
0	36	11	0.651706548395
0	21	12	0.465808756865
0	34	13	0.414384536787
0	29	14	0.622041587981
0	0	15	0.741769618352
0	42	16	0.477607448766
0	48	17	0.322792337246
0	1	18	0.483079906718
0	10	19	0.602451311609
0	33	20	0.698462397889
0	11	21	0.64991194875
0	35	22	0.598415092738
0	14	23	0.459123956569
0	24	24	0.380239514721
0	18	25	0.353543091014
0	28	26	0.43979879576
0	38	29	0.433895521757
0	31	30	0.593511082761
0	4	31	0.537788896055
0	8	32	0.445210086409
0	47	34	0.595158268957
0	46	35	0.463543115705
0	6	38	0.261295317581
0	17	39	0.382473077646
0	37	41	0.786231787172
0	9	42	0.357058197028
0	44	43	0.60359906426
0	19	44	0.284031560363
0	27	45	0.465943338862
0	43	46	0.403060250842
0	16	47	0.530699791359
0	22	48	0.421060666341
0	23	49	0.541584394152
0	49	0	0.570488921657
0	49	0	0.570488921657
0	49	0	0.570488921657
0	99	1	0.284726847058
0	99	1	0.346826944685
0	99	1	0.312054730962
0	99	1	0.312471668352
0	11	2	0.658929883997
0	46	3	0.655169174732
0	49	5	0.287438809944
0	11	2	0.329464941998
0	46	3	0.327584587366
0	49	5	0.143719404972
0	33	2	0.322585289767
0	46	3	0.316621941725
0	49	6	0.104632620464
0	4	9	0.388788429097
0	49	12	0.300018438917
0	19	14	0.401131464314
0	28	20	0.393605640193
0	44	31	0.401794474407
0	16	32	0.413308830852
0	13	36	0.417311028595
0	6	3	0.321193698451
0	4	9	0.297783338416
0	18	10	0.332999316592
0	46	13	0.331441160755
0	19	14	0.324669486278
0	28	20	0.293784856212
0	11	22	0.325229812534
0	16	32	0.311543785927
0	13	36	0.326615827205
0	49	44	0.15308106898
0	6	3	0.20633078385
0	4	9	0.177349833276
0	18	10	0.221777089702
0	46	13	0.219706486085
0	19	14	0.21082055064
0	28	20	0.172619083479
0	11	22	0.211548861921
0	16	32	0.194119061099
0	13	36	0.213355797162
0	49	44	0.0468676273601
0	6	3	0.464093916357
0	49	7	0.188807572894
0	4	9	0.426665083457
0	18	10	0.490281962137
0	46	13	0.472799263632
0	19	14	0.473142214408
0	20	17	0.477528368375
0	28	20	0.443971160436
0	45	22	0.459871504363
0	9	25	0.478877758218
0	44	31	0.467585652271
0	16	32	0.447098115977
0	33	36	0.468472409192
0	6	3	0.444160336478
0	5	14	0.436587685454
0	28	20	0.38487371391
0	11	22	0.456120441887
0	24	25	0.457489369953
0	49	30	0.217480802047
